Mun;2017;2018;2019;2020;2021;Total
430300 Cachoeira do Sul;3998.0;4044.0;4045.0;3265.0;3737.0;19089.0
430310 Cachoeirinha;3665.0;3422.0;3405.0;3094.0;3597.0;17183.0
430320 Cacique Doble;0.0;0.0;0.0;0.0;0.0;0.0
430330 Caibaté;316.0;326.0;368.0;288.0;265.0;1563.0
430340 Caiçara;274.0;281.0;291.0;209.0;292.0;1347.0
430350 Camaquã;3289.0;3213.0;3209.0;3225.0;3105.0;16041.0
430355 Camargo;0.0;0.0;0.0;0.0;0.0;0.0
430360 Cambará do Sul;192.0;299.0;287.0;284.0;261.0;1323.0
430367 Campestre da Serra;0.0;0.0;0.0;0.0;0.0;0.0
430370 Campina das Missões;754.0;829.0;842.0;610.0;503.0;3538.0
430380 Campinas do Sul;80.0;144.0;180.0;171.0;206.0;781.0
430390 Campo Bom;1713.0;1647.0;1570.0;1543.0;1829.0;8302.0
430400 Campo Novo;200.0;337.0;244.0;221.0;238.0;1240.0
430410 Campos Borges;0.0;0.0;0.0;0.0;0.0;0.0
430420 Candelária;2018.0;1971.0;1656.0;1666.0;1919.0;9230.0
430430 Cândido Godói;545.0;627.0;636.0;539.0;665.0;3012.0
430435 Candiota;0.0;0.0;0.0;0.0;0.0;0.0
430440 Canela;1528.0;1157.0;1172.0;1194.0;1345.0;6396.0
430450 Canguçu;2020.0;1706.0;2083.0;1517.0;1665.0;8991.0
430460 Canoas;15751.0;15034.0;14892.0;14689.0;19795.0;80161.0
430461 Canudos do Vale;0.0;0.0;0.0;0.0;0.0;0.0
430462 Capão Bonito do Sul;0.0;0.0;0.0;0.0;0.0;0.0
430463 Capão da Canoa;2266.0;2352.0;2193.0;2042.0;1954.0;10807.0
430465 Capão do Cipó;0.0;0.0;0.0;0.0;0.0;0.0
430466 Capão do Leão;0.0;0.0;0.0;0.0;0.0;0.0
430468 Capela de Santana;0.0;0.0;0.0;0.0;0.0;0.0
430469 Capitão;0.0;0.0;0.0;0.0;0.0;0.0
430467 Capivari do Sul;0.0;0.0;0.0;0.0;0.0;0.0
430471 Caraá;0.0;0.0;0.0;0.0;0.0;0.0
430470 Carazinho;3190.0;3178.0;3238.0;2851.0;3475.0;15932.0
430480 Carlos Barbosa;783.0;742.0;740.0;572.0;778.0;3615.0
430485 Carlos Gomes;0.0;0.0;0.0;0.0;0.0;0.0
430490 Casca;278.0;309.0;343.0;346.0;310.0;1586.0
430495 Caseiros;0.0;0.0;0.0;0.0;0.0;0.0
430500 Catuípe;0.0;0.0;0.0;0.0;0.0;0.0
430510 Caxias do Sul;14760.0;14542.0;14844.0;14312.0;15076.0;73534.0
430511 Centenário;0.0;0.0;0.0;0.0;0.0;0.0
430512 Cerrito;0.0;0.0;0.0;0.0;0.0;0.0
430513 Cerro Branco;0.0;0.0;0.0;0.0;0.0;0.0
430515 Cerro Grande;0.0;0.0;0.0;0.0;0.0;0.0
430517 Cerro Grande do Sul;0.0;0.0;0.0;0.0;0.0;0.0
430520 Cerro Largo;673.0;714.0;623.0;475.0;507.0;2992.0
430530 Chapada;358.0;303.0;265.0;182.0;217.0;1325.0
430535 Charqueadas;0.0;40.0;1064.0;1000.0;990.0;3094.0
430537 Charrua;0.0;0.0;0.0;0.0;0.0;0.0
430540 Chiapetta;302.0;296.0;305.0;231.0;279.0;1413.0
430543 Chuí;0.0;0.0;0.0;0.0;0.0;0.0
430544 Chuvisca;0.0;0.0;0.0;0.0;0.0;0.0
430545 Cidreira;0.0;0.0;0.0;0.0;0.0;0.0
430550 Ciríaco;0.0;0.0;0.0;0.0;0.0;0.0
430558 Colinas;0.0;0.0;0.0;0.0;0.0;0.0
430560 Colorado;0.0;0.0;0.0;0.0;0.0;0.0
430570 Condor;378.0;342.0;347.0;318.0;343.0;1728.0
430580 Constantina;448.0;449.0;440.0;367.0;406.0;2110.0
430583 Coqueiro Baixo;0.0;0.0;0.0;0.0;0.0;0.0
430585 Coqueiros do Sul;0.0;0.0;0.0;0.0;0.0;0.0
430587 Coronel Barros;0.0;0.0;0.0;0.0;0.0;0.0
430590 Coronel Bicaco;241.0;279.0;545.0;401.0;345.0;1811.0
430593 Coronel Pilar;0.0;0.0;0.0;0.0;0.0;0.0
430595 Cotiporã;0.0;0.0;0.0;0.0;0.0;0.0
430597 Coxilha;0.0;0.0;0.0;0.0;0.0;0.0
430600 Crissiumal;854.0;828.0;916.0;654.0;623.0;3875.0
430605 Cristal;0.0;0.0;0.0;0.0;0.0;0.0
430607 Cristal do Sul;0.0;0.0;0.0;0.0;0.0;0.0
430610 Cruz Alta;3075.0;2970.0;2689.0;2354.0;2808.0;13896.0
430613 Cruzaltense;0.0;0.0;0.0;0.0;0.0;0.0
430620 Cruzeiro do Sul;261.0;318.0;250.0;175.0;160.0;1164.0
430630 David Canabarro;354.0;314.0;274.0;245.0;376.0;1563.0
430632 Derrubadas;0.0;0.0;0.0;0.0;0.0;0.0
430635 Dezesseis de Novembro;0.0;0.0;0.0;0.0;0.0;0.0
430637 Dilermando de Aguiar;0.0;0.0;0.0;0.0;0.0;0.0
430640 Dois Irmãos;951.0;1042.0;954.0;697.0;908.0;4552.0
430642 Dois Irmãos das Missões;0.0;0.0;0.0;0.0;0.0;0.0
430645 Dois Lajeados;512.0;529.0;465.0;329.0;591.0;2426.0
430650 Dom Feliciano;400.0;474.0;438.0;240.0;289.0;1841.0
430660 Dom Pedrito;1758.0;1858.0;1984.0;1476.0;1523.0;8599.0
430655 Dom Pedro de Alcântara;0.0;0.0;0.0;0.0;0.0;0.0
430670 Dona Francisca;0.0;0.0;0.0;0.0;0.0;0.0
430673 Doutor Maurício Cardoso;11.0;0.0;0.0;0.0;0.0;11.0
430675 Doutor Ricardo;0.0;0.0;0.0;0.0;0.0;0.0
430676 Eldorado do Sul;0.0;0.0;0.0;0.0;0.0;0.0
430680 Encantado;1009.0;1072.0;1069.0;1002.0;1168.0;5320.0
430690 Encruzilhada do Sul;1341.0;1261.0;1342.0;1059.0;1207.0;6210.0
430692 Engenho Velho;10.0;0.0;0.0;0.0;0.0;10.0
430695 Entre Rios do Sul;0.0;0.0;0.0;0.0;0.0;0.0
430693 Entre-Ijuís;0.0;0.0;0.0;0.0;0.0;0.0
430697 Erebango;0.0;0.0;0.0;0.0;0.0;0.0
430700 Erechim;5322.0;4875.0;4697.0;4320.0;5027.0;24241.0
430705 Ernestina;0.0;0.0;0.0;0.0;0.0;0.0
430720 Erval Grande;116.0;0.0;0.0;0.0;0.0;116.0
430730 Erval Seco;110.0;38.0;0.0;0.0;0.0;148.0
430740 Esmeralda;0.0;0.0;0.0;0.0;0.0;0.0
430745 Esperança do Sul;0.0;0.0;0.0;0.0;0.0;0.0
430750 Espumoso;920.0;1021.0;1101.0;948.0;787.0;4777.0
430755 Estação;25.0;6.0;0.0;0.0;0.0;31.0
430760 Estância Velha;1200.0;1231.0;1297.0;1111.0;1295.0;6134.0
430770 Esteio;3459.0;3474.0;3442.0;3479.0;3778.0;17632.0
430780 Estrela;1820.0;1930.0;1596.0;1713.0;1766.0;8825.0
430781 Estrela Velha;0.0;0.0;0.0;0.0;0.0;0.0
430783 Eugênio de Castro;0.0;0.0;0.0;0.0;0.0;0.0
430786 Fagundes Varela;0.0;0.0;0.0;0.0;0.0;0.0
430790 Farroupilha;1722.0;1732.0;2002.0;1969.0;2186.0;9611.0
430800 Faxinal do Soturno;460.0;420.0;494.0;409.0;533.0;2316.0
430805 Faxinalzinho;0.0;0.0;0.0;0.0;0.0;0.0
430807 Fazenda Vilanova;0.0;0.0;0.0;0.0;0.0;0.0
430810 Feliz;626.0;696.0;665.0;619.0;652.0;3258.0
430820 Flores da Cunha;719.0;611.0;606.0;507.0;601.0;3044.0
430825 Floriano Peixoto;0.0;0.0;0.0;0.0;0.0;0.0
430830 Fontoura Xavier;396.0;337.0;0.0;0.0;0.0;733.0
430840 Formigueiro;90.0;136.0;111.0;93.0;38.0;468.0
430843 Forquetinha;0.0;0.0;0.0;0.0;0.0;0.0
430845 Fortaleza dos Valos;96.0;67.0;108.0;65.0;70.0;406.0
430850 Frederico Westphalen;1772.0;1833.0;1893.0;1454.0;1763.0;8715.0
430860 Garibaldi;1029.0;1067.0;1010.0;871.0;1051.0;5028.0
430865 Garruchos;0.0;0.0;0.0;0.0;0.0;0.0
430870 Gaurama;121.0;111.0;113.0;111.0;121.0;577.0
430880 General Câmara;0.0;0.0;0.0;0.0;0.0;0.0
430885 Gentil;0.0;0.0;0.0;0.0;0.0;0.0
430890 Getúlio Vargas;927.0;921.0;1063.0;861.0;1010.0;4782.0
430900 Giruá;1041.0;980.0;766.0;588.0;651.0;4026.0
430905 Glorinha;0.0;0.0;0.0;0.0;0.0;0.0
430910 Gramado;1354.0;1269.0;1268.0;1294.0;1467.0;6652.0
430912 Gramado dos Loureiros;0.0;0.0;0.0;0.0;0.0;0.0
430915 Gramado Xavier;0.0;0.0;0.0;0.0;0.0;0.0
430920 Gravataí;4126.0;3991.0;4108.0;3679.0;4860.0;20764.0
430925 Guabiju;28.0;26.0;29.0;26.0;39.0;148.0
430930 Guaíba;0.0;0.0;0.0;0.0;731.0;731.0
430940 Guaporé;955.0;590.0;642.0;739.0;827.0;3753.0
430950 Guarani das Missões;587.0;578.0;605.0;580.0;630.0;2980.0
430955 Harmonia;0.0;0.0;0.0;0.0;0.0;0.0
430710 Herval;0.0;0.0;46.0;118.0;118.0;282.0
430957 Herveiras;0.0;0.0;0.0;0.0;0.0;0.0
430960 Horizontina;1023.0;1170.0;1169.0;823.0;799.0;4984.0
430965 Hulha Negra;0.0;0.0;0.0;0.0;0.0;0.0
430970 Humaitá;195.0;254.0;439.0;135.0;138.0;1161.0
430975 Ibarama;0.0;0.0;0.0;0.0;0.0;0.0
430980 Ibiaçá;0.0;0.0;0.0;0.0;0.0;0.0
430990 Ibiraiaras;0.0;0.0;0.0;0.0;0.0;0.0
430995 Ibirapuitã;0.0;0.0;0.0;0.0;0.0;0.0
431000 Ibirubá;979.0;993.0;889.0;670.0;639.0;4170.0
431010 Igrejinha;1564.0;1600.0;1896.0;2102.0;1990.0;9152.0
431020 Ijuí;4165.0;4055.0;4626.0;4779.0;4502.0;22127.0
431030 Ilópolis;366.0;160.0;185.0;224.0;236.0;1171.0
431033 Imbé;0.0;0.0;0.0;0.0;0.0;0.0
431036 Imigrante;0.0;0.0;0.0;0.0;0.0;0.0
431040 Independência;0.0;0.0;0.0;0.0;0.0;0.0
431041 Inhacorá;0.0;0.0;0.0;0.0;0.0;0.0
431043 Ipê;0.0;0.0;0.0;0.0;0.0;0.0
431046 Ipiranga do Sul;0.0;0.0;0.0;0.0;0.0;0.0
431050 Iraí;824.0;765.0;741.0;644.0;589.0;3563.0
431053 Itaara;0.0;0.0;0.0;0.0;0.0;0.0
431055 Itacurubi;0.0;0.0;0.0;0.0;0.0;0.0
431057 Itapuca;0.0;0.0;0.0;0.0;0.0;0.0
431060 Itaqui;1958.0;1854.0;1887.0;1488.0;1730.0;8917.0
431065 Itati;0.0;0.0;0.0;0.0;0.0;0.0
431070 Itatiba do Sul;0.0;0.0;0.0;0.0;0.0;0.0
431075 Ivorá;143.0;147.0;105.0;80.0;88.0;563.0
431080 Ivoti;778.0;851.0;864.0;706.0;945.0;4144.0
431085 Jaboticaba;416.0;501.0;509.0;350.0;374.0;2150.0
431087 Jacuizinho;0.0;0.0;0.0;0.0;0.0;0.0
431090 Jacutinga;108.0;91.0;0.0;0.0;0.0;199.0
431100 Jaguarão;896.0;837.0;1140.0;881.0;1007.0;4761.0
431110 Jaguari;662.0;748.0;687.0;596.0;643.0;3336.0
431112 Jaquirana;103.0;119.0;103.0;54.0;42.0;421.0
431113 Jari;0.0;0.0;0.0;0.0;0.0;0.0
431115 Jóia;0.0;0.0;0.0;0.0;0.0;0.0
431120 Júlio de Castilhos;724.0;665.0;751.0;589.0;662.0;3391.0
431123 Lagoa Bonita do Sul;0.0;0.0;0.0;0.0;0.0;0.0
431127 Lagoa dos Três Cantos;0.0;0.0;0.0;0.0;0.0;0.0
431130 Lagoa Vermelha;1060.0;914.0;889.0;712.0;1156.0;4731.0
431125 Lagoão;0.0;0.0;0.0;0.0;0.0;0.0
431140 Lajeado;3386.0;3427.0;3389.0;3504.0;3860.0;17566.0
431142 Lajeado do Bugre;0.0;0.0;0.0;0.0;0.0;0.0
431150 Lavras do Sul;284.0;229.0;200.0;137.0;51.0;901.0
431160 Liberato Salzano;27.0;5.0;0.0;0.0;0.0;32.0
431162 Lindolfo Collor;0.0;0.0;0.0;0.0;0.0;0.0
431164 Linha Nova;0.0;0.0;0.0;0.0;0.0;0.0
431171 Maçambará;0.0;0.0;0.0;0.0;0.0;0.0
431170 Machadinho;0.0;0.0;0.0;0.0;0.0;0.0
431173 Mampituba;0.0;0.0;0.0;0.0;0.0;0.0
431175 Manoel Viana;0.0;0.0;0.0;0.0;0.0;0.0
431177 Maquiné;0.0;0.0;0.0;0.0;0.0;0.0
431179 Maratá;0.0;0.0;0.0;0.0;0.0;0.0
431180 Marau;1076.0;1190.0;1377.0;1148.0;1361.0;6152.0
431190 Marcelino Ramos;392.0;379.0;411.0;443.0;536.0;2161.0
431198 Mariana Pimentel;0.0;0.0;0.0;0.0;0.0;0.0
431200 Mariano Moro;0.0;0.0;0.0;0.0;0.0;0.0
431205 Marques de Souza;945.0;913.0;624.0;425.0;453.0;3360.0
431210 Mata;81.0;215.0;134.0;90.0;181.0;701.0
431213 Mato Castelhano;0.0;0.0;0.0;0.0;0.0;0.0
431215 Mato Leitão;0.0;0.0;0.0;0.0;0.0;0.0
431217 Mato Queimado;0.0;0.0;0.0;0.0;0.0;0.0
431220 Maximiliano de Almeida;356.0;381.0;408.0;328.0;321.0;1794.0
431225 Minas do Leão;0.0;0.0;0.0;0.0;0.0;0.0
431230 Miraguaí;0.0;0.0;0.0;0.0;0.0;0.0
431235 Montauri;0.0;0.0;0.0;0.0;0.0;0.0
431237 Monte Alegre dos Campos;0.0;0.0;0.0;0.0;0.0;0.0
431238 Monte Belo do Sul;0.0;0.0;0.0;0.0;0.0;0.0
431240 Montenegro;2899.0;3371.0;3332.0;3260.0;3476.0;16338.0
431242 Mormaço;0.0;0.0;0.0;0.0;0.0;0.0
431244 Morrinhos do Sul;0.0;0.0;0.0;0.0;0.0;0.0
431245 Morro Redondo;0.0;0.0;0.0;0.0;0.0;0.0
431247 Morro Reuter;0.0;0.0;0.0;0.0;0.0;0.0
431250 Mostardas;187.0;182.0;126.0;74.0;155.0;724.0
431260 Muçum;259.0;246.0;239.0;222.0;251.0;1217.0
431261 Muitos Capões;0.0;0.0;0.0;0.0;0.0;0.0
431262 Muliterno;0.0;0.0;0.0;0.0;0.0;0.0
431265 Não-Me-Toque;681.0;616.0;560.0;509.0;641.0;3007.0
431267 Nicolau Vergueiro;0.0;0.0;0.0;0.0;0.0;0.0
431270 Nonoai;1685.0;1499.0;1457.0;1392.0;1386.0;7419.0
431275 Nova Alvorada;0.0;0.0;0.0;0.0;0.0;0.0
431280 Nova Araçá;0.0;0.0;0.0;0.0;0.0;0.0
431290 Nova Bassano;376.0;324.0;375.0;400.0;442.0;1917.0
431295 Nova Boa Vista;0.0;0.0;0.0;0.0;0.0;0.0
431300 Nova Bréscia;396.0;402.0;298.0;298.0;364.0;1758.0
431301 Nova Candelária;0.0;0.0;0.0;0.0;0.0;0.0
431303 Nova Esperança do Sul;0.0;0.0;0.0;0.0;0.0;0.0
431306 Nova Hartz;0.0;0.0;0.0;0.0;0.0;0.0
431308 Nova Pádua;0.0;0.0;0.0;0.0;0.0;0.0
431310 Nova Palma;718.0;755.0;735.0;585.0;712.0;3505.0
431320 Nova Petrópolis;700.0;602.0;737.0;836.0;815.0;3690.0
431330 Nova Prata;759.0;860.0;831.0;784.0;885.0;4119.0
431333 Nova Ramada;0.0;0.0;0.0;0.0;0.0;0.0
431335 Nova Roma do Sul;0.0;0.0;0.0;0.0;0.0;0.0
431337 Nova Santa Rita;0.0;0.0;0.0;0.0;0.0;0.0
431349 Novo Barreiro;0.0;0.0;0.0;0.0;0.0;0.0
431339 Novo Cabrais;0.0;0.0;0.0;0.0;0.0;0.0
431340 Novo Hamburgo;8432.0;7633.0;7705.0;7363.0;8205.0;39338.0
431342 Novo Machado;0.0;0.0;0.0;0.0;0.0;0.0
431344 Novo Tiradentes;0.0;0.0;0.0;0.0;0.0;0.0
431346 Novo Xingu;0.0;0.0;0.0;0.0;0.0;0.0
431350 Osório;2028.0;1914.0;2289.0;2039.0;2509.0;10779.0
431360 Paim Filho;287.0;404.0;493.0;345.0;441.0;1970.0
431365 Palmares do Sul;283.0;280.0;352.0;256.0;326.0;1497.0
431370 Palmeira das Missões;1408.0;1440.0;1424.0;1106.0;1262.0;6640.0
431380 Palmitinho;1040.0;992.0;1067.0;885.0;1024.0;5008.0
431390 Panambi;1104.0;1001.0;1094.0;868.0;1348.0;5415.0
431395 Pantano Grande;0.0;0.0;0.0;0.0;0.0;0.0
431400 Paraí;319.0;334.0;358.0;235.0;280.0;1526.0
431402 Paraíso do Sul;329.0;345.0;393.0;399.0;409.0;1875.0
431403 Pareci Novo;0.0;0.0;0.0;0.0;0.0;0.0
431405 Parobé;2518.0;2505.0;2575.0;2478.0;2946.0;13022.0
431406 Passa Sete;0.0;0.0;0.0;0.0;0.0;0.0
431407 Passo do Sobrado;0.0;0.0;0.0;0.0;0.0;0.0
431410 Passo Fundo;15909.0;16855.0;15133.0;13883.0;14216.0;75996.0
431413 Paulo Bento;0.0;0.0;0.0;0.0;0.0;0.0
431415 Paverama;0.0;0.0;0.0;0.0;0.0;0.0
431417 Pedras Altas;0.0;0.0;0.0;0.0;0.0;0.0
431420 Pedro Osório;338.0;382.0;418.0;332.0;300.0;1770.0
431430 Pejuçara;85.0;76.0;91.0;99.0;59.0;410.0
431440 Pelotas;15219.0;14764.0;14087.0;12027.0;13034.0;69131.0
431442 Picada Café;0.0;0.0;0.0;0.0;0.0;0.0
431445 Pinhal;0.0;0.0;0.0;0.0;0.0;0.0
431446 Pinhal da Serra;0.0;0.0;0.0;0.0;0.0;0.0
431447 Pinhal Grande;233.0;239.0;205.0;147.0;129.0;953.0
431449 Pinheirinho do Vale;0.0;0.0;0.0;0.0;0.0;0.0
431450 Pinheiro Machado;202.0;206.0;191.0;122.0;187.0;908.0
431454 Pinto Bandeira;0.0;0.0;0.0;0.0;0.0;0.0
431455 Pirapó;0.0;0.0;0.0;0.0;0.0;0.0
431460 Piratini;1195.0;1317.0;972.0;720.0;760.0;4964.0
431470 Planalto;714.0;674.0;736.0;563.0;668.0;3355.0
431475 Poço das Antas;0.0;0.0;0.0;0.0;0.0;0.0
431477 Pontão;0.0;0.0;0.0;0.0;0.0;0.0
431478 Ponte Preta;0.0;0.0;0.0;0.0;0.0;0.0
431480 Portão;699.0;655.0;739.0;767.0;911.0;3771.0
431490 Porto Alegre;93250.0;90385.0;97787.0;87104.0;89358.0;457884.0
431500 Porto Lucena;506.0;443.0;443.0;272.0;296.0;1960.0
431505 Porto Mauá;0.0;0.0;0.0;0.0;0.0;0.0
431507 Porto Vera Cruz;0.0;0.0;0.0;0.0;0.0;0.0
431510 Porto Xavier;559.0;544.0;573.0;453.0;596.0;2725.0
431513 Pouso Novo;0.0;0.0;0.0;0.0;0.0;0.0
431514 Presidente Lucena;0.0;0.0;0.0;0.0;0.0;0.0
431515 Progresso;964.0;980.0;1164.0;967.0;940.0;5015.0
431517 Protásio Alves;0.0;0.0;0.0;0.0;0.0;0.0
431520 Putinga;168.0;203.0;198.0;145.0;121.0;835.0
431530 Quaraí;1216.0;1085.0;1052.0;977.0;1104.0;5434.0
431531 Quatro Irmãos;0.0;0.0;0.0;0.0;0.0;0.0
431532 Quevedos;0.0;0.0;0.0;0.0;0.0;0.0
431535 Quinze de Novembro;156.0;147.0;175.0;140.0;175.0;793.0
431540 Redentora;0.0;0.0;0.0;0.0;0.0;0.0
431545 Relvado;0.0;0.0;0.0;0.0;0.0;0.0
431550 Restinga Seca;545.0;539.0;625.0;444.0;384.0;2537.0
431555 Rio dos Índios;0.0;0.0;0.0;0.0;0.0;0.0
431560 Rio Grande;9636.0;9486.0;11148.0;9291.0;8940.0;48501.0
431570 Rio Pardo;2226.0;2001.0;1834.0;1435.0;1672.0;9168.0
431575 Riozinho;113.0;101.0;109.0;93.0;138.0;554.0
431580 Roca Sales;516.0;465.0;445.0;268.0;360.0;2054.0
431590 Rodeio Bonito;451.0;675.0;654.0;543.0;651.0;2974.0
431595 Rolador;0.0;0.0;0.0;0.0;0.0;0.0
431600 Rolante;680.0;685.0;653.0;552.0;608.0;3178.0
431610 Ronda Alta;1587.0;1677.0;1548.0;1451.0;1531.0;7794.0
431620 Rondinha;195.0;203.0;207.0;185.0;197.0;987.0
431630 Roque Gonzales;256.0;242.0;255.0;241.0;264.0;1258.0
431640 Rosário do Sul;2184.0;2102.0;2155.0;1838.0;1746.0;10025.0
431642 Sagrada Família;0.0;0.0;0.0;0.0;0.0;0.0
431643 Saldanha Marinho;68.0;71.0;74.0;54.0;74.0;341.0
431645 Salto do Jacuí;211.0;400.0;343.0;262.0;404.0;1620.0
431647 Salvador das Missões;0.0;0.0;0.0;0.0;0.0;0.0
431650 Salvador do Sul;212.0;218.0;112.0;139.0;147.0;828.0
431660 Sananduva;1263.0;1437.0;1535.0;1040.0;1107.0;6382.0
431710 Sant'Ana do Livramento;3230.0;2956.0;3101.0;2675.0;2794.0;14756.0
431670 Santa Bárbara do Sul;458.0;429.0;418.0;348.0;432.0;2085.0
431673 Santa Cecília do Sul;0.0;0.0;0.0;0.0;0.0;0.0
431675 Santa Clara do Sul;0.0;0.0;0.0;0.0;0.0;0.0
431680 Santa Cruz do Sul;4822.0;4714.0;4675.0;4240.0;5185.0;23636.0
431697 Santa Margarida do Sul;0.0;0.0;0.0;0.0;0.0;0.0
431690 Santa Maria;9375.0;9993.0;11278.0;10417.0;11095.0;52158.0
431695 Santa Maria do Herval;0.0;0.0;0.0;0.0;0.0;0.0
431720 Santa Rosa;3676.0;3436.0;4005.0;3580.0;3806.0;18503.0
431725 Santa Tereza;0.0;0.0;0.0;0.0;0.0;0.0
431730 Santa Vitória do Palmar;1078.0;1071.0;1084.0;820.0;868.0;4921.0
431700 Santana da Boa Vista;18.0;0.0;0.0;0.0;0.0;18.0
431740 Santiago;2038.0;2431.0;2418.0;2051.0;2200.0;11138.0
431750 Santo Ângelo;4068.0;4525.0;4529.0;3183.0;3292.0;19597.0
431760 Santo Antônio da Patrulha;330.0;764.0;1183.0;1281.0;1623.0;5181.0
431770 Santo Antônio das Missões;0.0;0.0;0.0;0.0;0.0;0.0
431755 Santo Antônio do Palma;0.0;0.0;0.0;0.0;0.0;0.0
431775 Santo Antônio do Planalto;0.0;0.0;0.0;0.0;0.0;0.0
431780 Santo Augusto;1292.0;1463.0;1534.0;1209.0;1439.0;6937.0
431790 Santo Cristo;1054.0;1037.0;963.0;695.0;801.0;4550.0
431795 Santo Expedito do Sul;0.0;0.0;0.0;0.0;0.0;0.0
431800 São Borja;3295.0;3046.0;3171.0;3315.0;3888.0;16715.0
431805 São Domingos do Sul;0.0;0.0;0.0;0.0;0.0;0.0
431810 São Francisco de Assis;913.0;953.0;862.0;629.0;796.0;4153.0
431820 São Francisco de Paula;1131.0;1084.0;1042.0;1070.0;914.0;5241.0
431830 São Gabriel;3362.0;3277.0;3400.0;2822.0;3012.0;15873.0
431840 São Jerônimo;2447.0;2607.0;2443.0;2744.0;2981.0;13222.0
431842 São João da Urtiga;0.0;0.0;0.0;0.0;0.0;0.0
431843 São João do Polêsine;106.0;120.0;115.0;141.0;173.0;655.0
431844 São Jorge;0.0;0.0;0.0;0.0;0.0;0.0
431845 São José das Missões;0.0;0.0;0.0;0.0;0.0;0.0
431846 São José do Herval;106.0;25.0;0.0;0.0;0.0;131.0
431848 São José do Hortêncio;0.0;0.0;0.0;0.0;0.0;0.0
431849 São José do Inhacorá;55.0;6.0;0.0;0.0;0.0;61.0
431850 São José do Norte;594.0;736.0;850.0;635.0;571.0;3386.0
431860 São José do Ouro;1036.0;918.0;846.0;744.0;709.0;4253.0
431861 São José do Sul;0.0;0.0;0.0;0.0;0.0;0.0
431862 São José dos Ausentes;0.0;0.0;0.0;0.0;0.0;0.0
431870 São Leopoldo;6874.0;5493.0;5341.0;5385.0;6723.0;29816.0
431880 São Lourenço do Sul;2604.0;2630.0;2472.0;1915.0;1945.0;11566.0
431890 São Luiz Gonzaga;2896.0;2839.0;2774.0;2350.0;2941.0;13800.0
431900 São Marcos;1409.0;1157.0;1013.0;872.0;1092.0;5543.0
431910 São Martinho;342.0;316.0;245.0;182.0;174.0;1259.0
431912 São Martinho da Serra;0.0;0.0;0.0;0.0;0.0;0.0
431915 São Miguel das Missões;570.0;583.0;610.0;364.0;452.0;2579.0
431920 São Nicolau;0.0;0.0;0.0;0.0;0.0;0.0
431930 São Paulo das Missões;465.0;459.0;470.0;353.0;386.0;2133.0
431935 São Pedro da Serra;0.0;0.0;0.0;0.0;0.0;0.0
431936 São Pedro das Missões;0.0;0.0;0.0;0.0;0.0;0.0
431937 São Pedro do Butiá;0.0;0.0;0.0;0.0;0.0;0.0
431940 São Pedro do Sul;570.0;652.0;633.0;352.0;506.0;2713.0
431950 São Sebastião do Caí;861.0;860.0;1033.0;958.0;985.0;4697.0
431960 São Sepé;995.0;1081.0;1144.0;927.0;971.0;5118.0
431970 São Valentim;0.0;0.0;0.0;0.0;0.0;0.0
431971 São Valentim do Sul;0.0;0.0;0.0;0.0;0.0;0.0
431973 São Valério do Sul;0.0;0.0;0.0;0.0;0.0;0.0
431975 São Vendelino;0.0;0.0;0.0;0.0;0.0;0.0
431980 São Vicente do Sul;326.0;234.0;224.0;266.0;304.0;1354.0
431990 Sapiranga;3163.0;3347.0;3249.0;2800.0;2893.0;15452.0
432000 Sapucaia do Sul;5169.0;4598.0;5058.0;4266.0;4929.0;24020.0
432010 Sarandi;1064.0;1087.0;1140.0;931.0;1002.0;5224.0
432020 Seberi;675.0;849.0;744.0;735.0;866.0;3869.0
432023 Sede Nova;0.0;0.0;0.0;0.0;0.0;0.0
432026 Segredo;569.0;504.0;529.0;495.0;472.0;2569.0
432030 Selbach;288.0;237.0;171.0;122.0;188.0;1006.0
432032 Senador Salgado Filho;0.0;0.0;0.0;0.0;0.0;0.0
432035 Sentinela do Sul;0.0;0.0;0.0;0.0;0.0;0.0
432040 Serafina Corrêa;502.0;504.0;547.0;458.0;531.0;2542.0
432045 Sério;26.0;35.0;35.0;31.0;29.0;156.0
432050 Sertão;265.0;314.0;336.0;368.0;386.0;1669.0
432055 Sertão Santana;0.0;0.0;0.0;0.0;0.0;0.0
432057 Sete de Setembro;0.0;0.0;0.0;0.0;0.0;0.0
432060 Severiano de Almeida;247.0;238.0;256.0;197.0;281.0;1219.0
432065 Silveira Martins;0.0;0.0;0.0;0.0;0.0;0.0
432067 Sinimbu;537.0;515.0;564.0;354.0;484.0;2454.0
432070 Sobradinho;2225.0;2031.0;1615.0;917.0;1261.0;8049.0
432080 Soledade;2256.0;2303.0;2131.0;2010.0;1937.0;10637.0
432085 Tabaí;0.0;0.0;0.0;0.0;0.0;0.0
432090 Tapejara;1339.0;1396.0;1446.0;1178.0;1261.0;6620.0
432100 Tapera;392.0;437.0;524.0;483.0;529.0;2365.0
432110 Tapes;1.0;0.0;0.0;0.0;0.0;1.0
432120 Taquara;1864.0;1655.0;1409.0;992.0;1701.0;7621.0
432130 Taquari;889.0;633.0;872.0;738.0;795.0;3927.0
432132 Taquaruçu do Sul;0.0;0.0;0.0;0.0;0.0;0.0
432135 Tavares;0.0;0.0;0.0;0.0;0.0;0.0
